selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,pair_delta_xy,kinematic_point,s_regime,theta_in_regime,qOut_regime,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_e_p,C_{ep},L_proton,enhanced_region_0,0,1,1.0041835418750367e-11,2.7695618168652221e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.0233662848672290e-01,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834134e+00,1.8000000000000000e+00,1.9634954084936205e+00,1.6858853086216854e+01,8.4652674330958866e-01,-3.2166597182068042e+00,3.9363133999993853e+00,9.6507668570538108e-01,1.7881579679303852e+02,3.5247360585799470e-12,6.8210966840090972e+00,3.5247360585799470e-12,6.8210966840090972e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,1.0041835418750367e-11,2.5113366681345228e-11,1.1122977203875672e-07,nan,nan,nan,1.0111458466130763e-11,2.5135429812450307e-11,1.3135895652631798e-07,nan,nan,nan,2.3514690195014509e-11,2.1925794513322217e-11,1.6793558808712829e-08,nan,nan,nan,0.0000000000000000e+00,0.0000000000000000e+00,1.7294247858001109e-08,nan,nan,nan,0.0000000000000000e+00,6.6669081818237087e-04,0.0000000000000000e+00,nan,nan,nan,0.0000000000000000e+00,6.6669203085900196e-04,0.0000000000000000e+00,nan,nan,nan,1.0100659819758588e-11,2.5123638288599632e-11,1.4004062311883384e-07,0.0000000000000000e+00,1.1151007970493857e-07,1.1151007970493857e-07,5.2605710343181460e-11,2.2161920123522798e-11,1.4159345907145913e-07,0.0000000000000000e+00,9.4243218307744846e-08,9.1856926723852396e-08,3.9064214693116919e-11,2.6527551534720990e-11,1.5094044759785815e-07,0.0000000000000000e+00,1.0536712127723508e-07,1.0641557616804317e-07,3.6818628236445139e-01,6.6669030420928369e-04,1.4356857574931407e-08,9.9997667807002055e-01,9.9997645582350758e-01,9.2972695831825158e-01,3.6819338603726465e-01,6.6669529513124770e-04,1.9096291548059696e-08,9.9999596974664251e-01,9.9999574750441400e-01,9.2974489451417652e-01
C_e_p,C_{ep},L_proton,enhanced_region_0,0,2,3.1615738229092319e-12,3.1415926535897931e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.5652926546798259e-02,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,1.5707963267948966e+00,1.6866895224885329e+01,8.4686531068318838e-01,-3.2181941537539771e+00,3.9298056968822639e+00,9.6515104292341558e-01,1.8000000000000000e+02,3.5242919693700969e-12,6.8243505355684739e+00,3.5242919693700969e-12,6.8243505355684739e+00,3.1614710849225958e-12,1.6653345369377348e-16,0.0000000000000000e+00,nan,nan,nan,3.1615738229092319e-12,0.0000000000000000e+00,1.1143609133739565e-07,1.1348386266624791e-07,1.5769906706002895e-07,1.5628469708117121e-07,3.1615748506198759e-12,6.2364249797235712e-19,1.1143609100230035e-07,1.1151007970493857e-07,1.5769906706002895e-07,1.1151007970493857e-07,3.1617486406787521e-12,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,7.4953895126904587e-13,0.0000000000000000e+00,6.9055927642835968e-11,nan,nan,nan,3.1618596629812146e-12,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,3.1616931295275208e-12,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,3.1615748609510112e-12,8.1192435168362593e-19,1.1143609099455100e-07,0.0000000000000000e+00,1.0950072449966572e-07,1.1151007970493857e-07,3.1615748597104503e-12,2.1484290844633782e-12,1.1143611032092426e-07,0.0000000000000000e+00,1.1151007970493857e-07,1.1151007970493857e-07,3.1615734039814915e-12,2.1484296953402967e-12,1.1136703548038227e-07,0.0000000000000000e+00,1.0950072449966572e-07,1.1151007970493857e-07,3.6819495298635124e-01,0.0000000000000000e+00,5.0147854321217010e-11,1.0000000000000000e+00,9.9999999999999989e-01,9.2974860935338721e-01,3.6819495298547122e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,9.2974860935417725e-01
C_e_p,C_{ep},L_proton,enhanced_region_1,1,1,9.6041369301858026e-12,1.5515829015931968e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,8.7004554818390312e-01,1.5707949999999999e+00,3.6651914291880918e+00,5.2359877559829870e-01,1.8000000000000000e+00,3.6651914291880918e+00,1.3008886948740395e+01,6.7822614856256103e-01,-2.4820883373697167e+00,7.0517081566417152e+00,9.2948008845619867e-01,1.5110084817404771e+02,3.5242919693700969e-12,5.2633993056885888e+00,3.5242919693700969e-12,5.2633993056885888e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,9.6041369301858026e-12,0.0000000000000000e+00,5.4162554277584036e-09,nan,nan,nan,1.6545469263728220e-12,2.7094142459208335e-11,1.4930917931221247e-07,nan,nan,nan,5.3063886618076594e-11,1.2544132399483487e-11,3.7880713177895613e-07,nan,nan,nan,0.0000000000000000e+00,0.0000000000000000e+00,3.7841746694779868e-07,nan,nan,nan,0.0000000000000000e+00,3.1690801302123173e-01,0.0000000000000000e+00,nan,nan,nan,0.0000000000000000e+00,3.1690801497373278e-01,0.0000000000000000e+00,nan,nan,nan,7.5078956598838312e-12,1.7991895825998115e-11,2.3899872401467557e-07,0.0000000000000000e+00,6.1439061546588847e-08,5.9604644775390625e-08,7.6052732590336378e-11,2.6192218917549962e-11,4.5917144669509885e-07,1.4901161193847656e-08,4.0971419468127252e-07,4.1025578671503677e-07,9.5006186734955893e-11,3.1012304836037142e-11,5.7979504507999810e-07,2.9802322387695312e-08,3.4337397282728294e-07,3.4498682328433470e-07,3.4486517652674481e-01,3.1690801497210880e-01,3.7209436256635650e-07,9.8879741992309511e-01,9.3663741527506528e-01,9.2670834012967340e-01,3.4228883526063281e-01,3.1690801039166833e-01,3.8655803969240128e-07,9.8217192588236013e-01,9.2964025409396545e-01,9.2059765403107985e-01
C_e_p,C_{ep},L_proton,enhanced_region_1,1,2,6.0374240329341688e-12,1.8086344575396023e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,3.1770790571198970e-01,1.5707949999999999e+00,3.0761428066400054e+00,6.2177354602297985e+00,1.8000000000000000e+00,3.0761428066400054e+00,1.6322563015911197e+01,8.2383102685813803e-01,-3.1143358734219486e+00,4.3702796255224738e+00,9.6011817413421574e-01,1.7012287890104764e+02,3.5244550333768387e-12,6.6041135712480035e+00,3.5244550333768387e-12,6.6041135712480035e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,6.0374240329341688e-12,0.0000000000000000e+00,9.5879710247074854e-08,nan,nan,nan,5.9741505251172705e-12,2.4796858250037748e-11,2.5957209899129147e-07,nan,nan,nan,0.0000000000000000e+00,0.0000000000000000e+00,1.5312117289099113e-07,nan,nan,nan,0.0000000000000000e+00,0.0000000000000000e+00,1.6153646625882701e-07,nan,nan,nan,0.0000000000000000e+00,4.5214365502686600e-02,0.0000000000000000e+00,nan,nan,nan,0.0000000000000000e+00,4.5214363884539782e-02,0.0000000000000000e+00,nan,nan,nan,6.1076815099709067e-12,2.4322526842435077e-11,2.8601793971871371e-07,2.1073424255447017e-08,1.0215721428991920e-07,1.0536712127723508e-07,2.3371811947848167e-11,2.3417410672318494e-11,2.2435859966672320e-07,0.0000000000000000e+00,1.8189185285171422e-07,1.8128044993574081e-07,1.5776011964928325e-11,2.6625219203213857e-11,2.4822566169527908e-07,1.4901161193847656e-08,4.7121609153872423e-08,5.5755039852469285e-08,3.6775635311848798e-01,4.5214365603152229e-02,1.5187606783825992e-07,9.9983164969699800e-01,9.9880878494281811e-01,9.2974114272566988e-01,3.6706953271160092e-01,4.5214365603849171e-02,1.5701970431526495e-07,9.9796821268632419e-01,9.9694343604610003e-01,9.2800889270699904e-01
C_e_p,C_{ep},L_proton,enhanced_region_2,2,1,5.3082677142768375e-12,1.5759977832712502e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3594849145432901e+00,1.5707949999999999e+00,5.4323372968323502e+00,2.2907446432425571e+00,1.8000000000000000e+00,5.4323372968323502e+00,8.7407318647264898e+00,4.7590909802561193e-01,-1.6677267399617797e+00,1.0505501643246504e+01,8.9001693680815064e-01,1.3095197849658391e+02,3.5247360585799470e-12,3.5365025623858810e+00,3.5247360585799470e-12,3.5365025623858810e+00,0.0000000000000000e+00,1.8580692540126620e-12,0.0000000000000000e+00,nan,nan,nan,5.3082677142768375e-12,0.0000000000000000e+00,8.0782045830396498e-08,nan,nan,nan,2.8808359778359376e-12,3.0507571632457290e-12,9.5781111932833237e-09,nan,nan,nan,0.0000000000000000e+00,4.4283465783223619e-12,4.5290697458700143e-07,nan,nan,nan,0.0000000000000000e+00,0.0000000000000000e+00,4.5557549344885241e-07,nan,nan,nan,0.0000000000000000e+00,6.2118518357727126e-01,0.0000000000000000e+00,nan,nan,nan,0.0000000000000000e+00,6.2118518375725940e-01,0.0000000000000000e+00,nan,nan,nan,8.0295882560247733e-12,2.6163293221420886e-12,1.1602946671030261e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.6809454280718819e-11,7.2804394773528657e-12,7.3588802795659115e-07,0.0000000000000000e+00,4.5686095108854447e-07,4.5661787527932414e-07,3.7110791914867541e-11,5.1593410166575377e-12,5.4909656490063646e-07,0.0000000000000000e+00,4.5783196376971053e-07,4.5831669864743051e-07,2.6862070898754009e-01,6.2118518146039292e-01,4.5214823598026666e-07,9.5819120210928832e-01,7.2956106053862835e-01,9.1976806484388995e-01,2.6986206007643349e-01,6.2118518876909501e-01,4.5636734112642898e-07,9.6076073898399250e-01,7.3293257454364968e-01,9.2208224376694503e-01
C_e_p,C_{ep},L_proton,enhanced_region_2,2,2,3.1472047190561625e-12,1.6588279783053235e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,5.0697755391922406e-01,1.5707949999999999e+00,6.0868357663302239e+00,2.9452431127404308e+00,1.8000000000000000e+00,6.0868357663302239e+00,1.5452450308550917e+01,7.8650505221517042e-01,-2.9483188566234206e+00,5.0743753160801042e+00,9.5207315490555500e-01,1.6370615790488603e+02,3.5249581031848720e-12,6.2520657259682864e+00,3.5249581031848720e-12,6.2520657259682864e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,3.1472047190561625e-12,5.0064272172356539e-11,7.2477179601461442e-08,nan,nan,nan,1.4491299207659569e-12,4.9221299944526754e-11,2.8015473259857737e-07,nan,nan,nan,0.0000000000000000e+00,1.9366452885805074e-11,2.4307103836561359e-07,nan,nan,nan,1.1257494936245394e-11,1.5825674104519294e-11,2.5074234235091374e-07,nan,nan,nan,0.0000000000000000e+00,1.1760346322995024e-01,0.0000000000000000e+00,nan,nan,nan,0.0000000000000000e+00,1.1760346085315213e-01,0.0000000000000000e+00,nan,nan,nan,2.9974623607442584e-12,5.0290897125910547e-11,1.8791089776670859e-07,2.1073424255447017e-08,9.4243218307744846e-08,9.4243218307744846e-08,2.0742584980700151e-11,4.9503685042131015e-11,3.5431932643590206e-07,0.0000000000000000e+00,2.4934411839666234e-07,2.4755668231600746e-07,2.5179125516551726e-11,4.6383598611113800e-11,3.5060679411783955e-07,0.0000000000000000e+00,1.6323404237781945e-07,1.6186804311275803e-07,3.6516758486830331e-01,1.1760346322855464e-01,2.4229707454171735e-07,9.9872609735368212e-01,9.9177781935876497e-01,9.2957326173912291e-01,3.6346419025956317e-01,1.1760345997222861e-01,2.5473831377631484e-07,9.9413209719193896e-01,9.8715148386921348e-01,9.2530665594317552e-01
C_e_p,C_{ep},L_proton,enhanced_region_3,3,1,3.4295899453695711e-12,2.5567544580672452e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.5725027987228506e+00,1.5707949999999999e+00,3.2070425005395804e+00,6.5449846949787283e-02,1.0000000000000000e+00,3.2070425005395804e+00,1.2032576632539802e+01,7.5675173401281814e-01,-6.6232612124258958e+00,4.7475634510050710e+00,7.7051250647145153e-01,1.1975876030148883e+02,1.9582304527920869e-12,2.7046577100587150e+00,1.9582304527920869e-12,2.7046577100587150e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,3.4295899453695711e-12,0.0000000000000000e+00,8.3199577602388608e-08,nan,nan,nan,0.0000000000000000e+00,1.2983690963610867e-11,7.4487235040083402e-08,nan,nan,nan,1.1275202993488165e-11,0.0000000000000000e+00,3.0184040111700625e-07,nan,nan,nan,0.0000000000000000e+00,3.0355162827788718e-12,2.8850487628123508e-07,nan,nan,nan,0.0000000000000000e+00,3.1538772820362099e-01,0.0000000000000000e+00,nan,nan,nan,0.0000000000000000e+00,3.1538772843125001e-01,0.0000000000000000e+00,nan,nan,nan,1.8355304951934213e-12,6.2257955902692640e-12,1.4490503651039546e-07,0.0000000000000000e+00,2.5809568279517847e-08,3.9424766765007238e-08,1.1184949164344919e-11,1.3161899203320439e-11,4.7436866676039790e-07,0.0000000000000000e+00,2.9950963321688443e-07,2.9950963321688443e-07,1.4184161967427568e-11,1.7516203599476867e-11,9.8049219891071674e-07,0.0000000000000000e+00,3.6469811947704603e-07,3.6469811947704603e-07,6.8229917672947926e-01,3.1538772913260377e-01,3.0026615610203773e-07,8.6695730824514783e-01,8.0755529354998401e-01,5.3486709354197393e-01,6.5189343056905180e-01,3.1538773078792282e-01,2.8730254606326072e-07,8.3353830790799177e-01,7.7156768243012197e-01,5.1944302875979065e-01
C_e_p,C_{ep},L_proton,enhanced_region_3,3,2,2.0442675330301086e-12,2.7688954195973068e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.2636685467115609e+00,1.5707949999999999e+00,2.4216443371421317e+00,5.5632369907319248e+00,1.0000000000000000e+00,2.4216443371421321e+00,1.7341372305897689e+01,9.2131120323729254e-01,-9.5454566441942141e+00,2.3609632094163313e+00,9.1211918566166039e-01,1.5260397854396916e+02,1.9581003485313886e-12,3.8979578308532683e+00,1.9581003485313886e-12,3.8979578308532683e+00,0.0000000000000000e+00,3.0499491820989988e-12,0.0000000000000000e+00,nan,nan,nan,2.0442675330301086e-12,0.0000000000000000e+00,2.1633872057845209e-08,nan,nan,nan,0.0000000000000000e+00,1.3962136246131969e-11,4.1750473883784577e-08,nan,nan,nan,0.0000000000000000e+00,0.0000000000000000e+00,1.8573567652897266e-07,nan,nan,nan,0.0000000000000000e+00,3.3821279110668456e-12,1.8920139727152119e-07,nan,nan,nan,0.0000000000000000e+00,8.7578625374932176e-02,0.0000000000000000e+00,nan,nan,nan,0.0000000000000000e+00,8.7578624744944711e-02,0.0000000000000000e+00,nan,nan,nan,2.2970290518990486e-12,1.3148416601600068e-11,1.2383345318307952e-07,0.0000000000000000e+00,2.1073424255447017e-08,0.0000000000000000e+00,3.5833750612794624e-11,1.4301783628964844e-11,2.7813921051121797e-07,0.0000000000000000e+00,2.0485709734063626e-07,2.0431442857983839e-07,3.6411234059827836e-11,1.3979300490443498e-11,1.1927433814196608e-07,0.0000000000000000e+00,2.0647654623614278e-07,2.0647654623614278e-07,8.2952632210540145e-01,8.7578634106470460e-02,1.8726143441346752e-07,9.8570863903399941e-01,9.8181031972287824e-01,5.3245431916792807e-01,8.2833116433490661e-01,8.7578624516198508e-02,1.8920062017091510e-07,9.8429967660374718e-01,9.8039575489180852e-01,5.3170794196988846e-01
C_e_p,C_{ep},Ty_electron,enhanced_region_0,0,1,4.0862868644353512e-12,3.0173284057758103e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.6363268899414087e-02,1.5707949999999999e+00,1.7016960206944711e+00,4.8432886742842642e+00,1.8000000000000000e+00,1.7016960206944711e+00,1.6866066018492489e+01,8.4683040419336852e-01,-3.2180359416394735e+00,3.9304766911599187e+00,9.6514337612194279e-01,1.7961981694410957e+02,3.5234037909503968e-12,6.8240150384295131e+00,3.5234037909503968e-12,6.8240150384295131e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,0.0000000000000000e+00,5.4647031113403268e-12,1.1136683227033542e-07,nan,nan,nan,3.8122570663475237e-12,1.2550707926029084e-11,1.1189130420677370e-07,nan,nan,nan,0.0000000000000000e+00,2.8658742046161478e-12,6.3750415502106250e-09,nan,nan,nan,0.0000000000000000e+00,4.4013126476727393e-12,6.1191260947168757e-09,nan,nan,nan,0.0000000000000000e+00,6.8739180994370486e-05,0.0000000000000000e+00,nan,nan,nan,4.0862868644353512e-12,6.8739179773957826e-05,0.0000000000000000e+00,nan,nan,nan,3.8172117509634706e-12,1.2553437400277086e-11,1.1140768295745007e-07,0.0000000000000000e+00,1.1151007970493857e-07,1.1151007970493857e-07,1.6243230463623728e-11,1.5363056188789663e-11,1.0800555256253962e-07,0.0000000000000000e+00,1.0430812835693359e-07,1.0323827311807139e-07,1.0928197820508715e-11,1.0921626296504234e-11,1.0709763012297775e-07,0.0000000000000000e+00,1.1151007970493857e-07,1.0848209096909341e-07,3.6819393404395573e-01,6.8739177285614961e-05,3.1740966532618877e-09,9.9999723526289619e-01,9.9999723290035236e-01,9.2974603918613818e-01,3.6819493375479612e-01,6.8734192289708214e-05,2.6176033426210923e-09,9.9999995171569145e-01,9.9999994935315395e-01,9.2974856477956858e-01
C_e_p,C_{ep},Ty_electron,enhanced_region_0,0,2,3.1616931295275208e-12,3.1415926535897931e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.5652926546798259e-02,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,1.5707963267948966e+00,1.6866895224885329e+01,8.4686531068318838e-01,-3.2181941537539771e+00,3.9298056968822639e+00,9.6515104292341558e-01,1.8000000000000000e+02,3.5242919693700969e-12,6.8243505355684739e+00,3.5242919693700969e-12,6.8243505355684739e+00,3.1614710849225958e-12,1.6653345369377348e-16,0.0000000000000000e+00,nan,nan,nan,3.1615738229092319e-12,0.0000000000000000e+00,1.1143609133739565e-07,1.1348386266624791e-07,1.5769906706002895e-07,1.5628469708117121e-07,3.1615748506198759e-12,6.2364249797235712e-19,1.1143609100230035e-07,1.1151007970493857e-07,1.5769906706002895e-07,1.1151007970493857e-07,3.1617486406787521e-12,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,7.4953895126904587e-13,0.0000000000000000e+00,6.9055927642835968e-11,nan,nan,nan,3.1618596629812146e-12,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,3.1616931295275208e-12,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,3.1615748609510112e-12,8.1192435168362593e-19,1.1143609099455100e-07,0.0000000000000000e+00,1.0950072449966572e-07,1.1151007970493857e-07,3.1615748597104503e-12,2.1484290844633782e-12,1.1143611032092426e-07,0.0000000000000000e+00,1.1151007970493857e-07,1.1151007970493857e-07,3.1615734039814915e-12,2.1484296953402967e-12,1.1136703548038227e-07,0.0000000000000000e+00,1.0950072449966572e-07,1.1151007970493857e-07,3.6819495298635124e-01,0.0000000000000000e+00,5.0147854321217010e-11,1.0000000000000000e+00,9.9999999999999989e-01,9.2974860935338721e-01,3.6819495298547122e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,9.2974860935417725e-01
C_e_p,C_{ep},Ty_electron,enhanced_region_1,1,1,7.8770323597154857e-14,3.1415926535897931e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,1.5707963267948966e+00,1.9560209902863694e+01,9.8778842619224094e-01,-1.5163506342209407e+01,1.1216578749052237e+00,9.5958634317546632e-01,1.8000000000000000e+02,9.7899466311446304e-13,2.1983517803280428e+00,9.7899466311446304e-13,2.1983517803280428e+00,6.7522532055513831e-14,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,7.8765126978584990e-14,1.2823660915658489e-12,4.2985364950753236e-09,2.8312206268310547e-07,2.8272965492323453e-07,2.8351392731726835e-07,7.8740109215202517e-14,1.2854467703097085e-12,4.2985355827578049e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.8437256689767310e-14,9.9642516460107800e-15,0.0000000000000000e+00,nan,nan,nan,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,6.2630888952239803e-14,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,7.8770323597154857e-14,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,7.8741549242450031e-14,1.2854469682349300e-12,4.2985325408612747e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0152342296908463e-11,1.2854854726208975e-12,4.2985397568683352e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0230779928971999e-11,1.2754768370714717e-12,4.2986474782911513e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.6844091833626678e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.9999999999999978e-01,9.9999999999999978e-01,2.4924322998224527e-01,9.6844091833621615e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.9999999999995970e-01,9.9999999999995981e-01,2.4924322998222700e-01
C_e_p,C_{ep},Ty_electron,enhanced_region_1,1,2,0.0000000000000000e+00,2.8880266621398238e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9294300054350360e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,0.0000000000000000e+00,1.1091673069435750e+01,8.3792780212934803e-01,-8.5985097179095487e+00,3.0251980840367962e+00,6.4145314758056537e-01,1.0452826113813356e+02,9.7899466311446304e-13,1.2465816757638386e+00,9.7899466311446304e-13,1.2465816757638386e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,nan,nan,nan,8.3874573952869014e-13,2.5556223803846478e-12,4.5703494686716306e-08,nan,nan,nan,0.0000000000000000e+00,2.5899413882724273e-12,2.5561629709329588e-08,nan,nan,nan,0.0000000000000000e+00,0.0000000000000000e+00,1.4210024586892115e-07,nan,nan,nan,0.0000000000000000e+00,6.9567962501793090e-13,1.3709124840888265e-07,nan,nan,nan,0.0000000000000000e+00,1.6960294033904827e-01,0.0000000000000000e+00,nan,nan,nan,0.0000000000000000e+00,1.6960293752947028e-01,0.0000000000000000e+00,nan,nan,nan,9.3378914243510868e-14,7.6057793829673065e-14,3.2417581709380980e-07,1.4901161193847656e-08,2.9802322387695312e-08,2.9802322387695312e-08,1.6066901594806696e-13,2.5814555895272796e-12,5.2413842640161267e-07,0.0000000000000000e+00,1.4447211794305829e-07,1.4292691717483756e-07,2.9449937723956657e-13,4.6181808305980798e-12,6.7987457236165228e-07,0.0000000000000000e+00,1.7504900879369274e-07,1.7631291696726132e-07,7.0964873487452340e-01,1.6960294230185663e-01,1.4401864930050046e-07,7.5214594210689190e-01,7.3277442536126003e-01,2.4924322998025908e-01,6.7146526699766040e-01,1.6960293972058832e-01,1.2838692481214674e-07,7.1378900359376962e-01,6.9334665347628133e-01,2.4213453508153585e-01
